"STATION","DATE","PRCP","SNOW","TMAX","TSUN","WSFG"
"USC00111577","2009","46.12","46.0","57.7",,
"USC00111577","2010","44.77","43.2","60.4",,
"USC00111577","2011","46.65","40.7","59.6",,
"USC00111577","2012","31.55",,"64.1",,
"USC00111577","2013","42.35","41.2","58.7",,
"USC00111577","2014","52.03","75.4","57.7",,
"USC00111577","2015","46.02","57.5","60.9",,
"USC00111577","2016","42.00","31.8","62.1",,
"USC00111577","2017","45.67","16.2","61.7",,
"USC00111577","2018","44.11","43.3","59.8",,
"USC00111577","2019","53.93","43.3","59.0",,
"USC00111577","2020","43.94","30.8","61.5",,
"USC00111577","2021","35.20","54.8","62.1",,
"USC00111577","2022","36.09","45.1","61.5",,
"USC00111577","2023","39.99","13.2","62.6",,
"USC00111577","2024",,,,,
"USW00024156","1939","6.46","33.6","61.7",,
"USW00024156","1940","14.74","37.0","62.1",,
"USW00024156","1941","15.63","32.2","59.1",,
"USW00024156","1942","13.74","39.1","58.2",,
"USW00024156","1943","9.59","22.1","60.7",,
"USW00024156","1944","12.48","42.6","58.0",,
"USW00024156","1945","11.39","37.4","58.9",,
"USW00024156","1946","14.42","35.4","60.1",,
"USW00024156","1947","10.72","32.4","60.1",,
"USW00024156","1948","13.58","41.9","59.2",,
"USW00024156","1949","9.11","53.9","59.6",,
"USW00024156","1950","11.69","33.3","59.2",,
"USW00024156","1951","8.29","46.7","58.7",,
"USW00024156","1952","8.56","50.4","59.1",,
"USW00024156","1953","9.26","34.1","61.7",,
"USW00024156","1954","8.59","26.0","61.1",,
"USW00024156","1955","9.05","50.1","57.3",,
"USW00024156","1956","8.62","40.4","59.4",,
"USW00024156","1957","10.98","28.1","59.1",,
"USW00024156","1958","9.27","24.2","61.9",,
"USW00024156","1959","7.28","25.0","60.3",,
"USW00024156","1960","9.24","31.9","59.6",,
"USW00024156","1961","11.63","42.5","60.1",,
"USW00024156","1962","10.04","48.3","59.5",,
"USW00024156","1963","16.20","43.5","60.3",,
"USW00024156","1964","11.72","48.3","57.4",,
